gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante
1,1,1.6,1.0,0.6,1.4,1.5358950777610574,0.9211916485324309
1,0,0.6,0.2,2.0,1.0,1.2331618761291643,1.0881615566131775
0,0,1.4,1.0,1.4,1.0,1.4997739006767061,0.9896631708393812
0,1,0.8,2.8,1.2,1.8,1.750892723890785,1.0699410210121056
3,2,2.2,0.6,1.6,1.4,1.5686912791569898,1.079012829816599
1,0,0.8,0.8,1.6,2.0,1.3617671466523178,1.1714733773439212
0,2,1.4,1.6,0.8,2.8,1.617233754827202,1.151857841169277
1,2,1.2,1.4,1.4,1.6,1.540002308545804,1.0744673512113494
0,0,1.4,1.0,1.0,0.8,1.4997739006767061,0.9038884228566629
2,1,1.8,0.4,1.2,1.2,1.4586473246983984,0.9854940890220514
1,0,1.0,1.0,1.2,1.4,1.4300600613127912,1.0128752566955892
1,0,1.2,1.8,0.8,1.6,1.6193946828774957,0.9772085397620984
0,0,1.2,0.8,1.2,2.6,1.4281517822917658,1.1938990083275258
1,1,0.4,1.0,1.6,1.2,1.3315178937503573,1.0498437578901176
2,4,1.4,0.2,1.8,2.2,1.3563229719701058,1.242709690505976
2,1,1.8,1.0,0.6,1.6,1.5728862122659037,0.9467862241558722
4,0,1.2,1.6,0.8,1.2,1.579199654913255,0.9250887021981548
1,1,2.6,0.8,0.8,1.6,1.6870372211541989,0.9772085397620984
1,0,1.4,1.2,1.2,1.0,1.5379473220615085,0.9588531194511033
0,4,1.0,0.6,1.2,0.8,1.3599499980249428,0.9329323381264233
1,0,1.0,1.4,1.2,1.0,1.5037845376168277,0.9588531194511033
0,1,0.2,1.4,0.6,0.6,1.3672331738273231,0.8255478278345513
1,1,2.0,1.4,2.0,0.6,1.6938088570529968,1.0301239921974858
0,2,0.8,1.2,1.2,2.2,1.4319708901530077,1.1302218914687918
0,3,0.6,2.0,1.6,2.0,1.5461837577669695,1.1714733773439212
2,2,0.8,1.0,2.0,0.8,1.396427911914124,1.0587451661538752
1,0,1.2,1.8,1.6,0.8,1.6193946828774957,0.9938498897418983
3,0,0.6,1.6,2.0,0.8,1.4703806191126587,1.0587451661538752
2,1,0.6,0.6,1.6,2.0,1.2967355790631983,1.1714733773439212
3,0,2.4,0.4,0.2,1.0,1.5665980099723844,0.8186070280163017
5,1,1.0,0.8,1.2,0.8,1.3945645117949474,0.9329323381264233
2,1,1.0,0.8,1.8,0.8,1.3945645117949474,1.0257844640307225
3,1,0.6,1.0,0.8,1.6,1.3635867233315615,0.9772085397620984
0,1,1.0,0.4,0.8,0.4,1.3261946517967764,0.8290402652592918
2,3,1.2,1.6,1.8,1.0,1.579199654913255,1.054285067656268
1,1,0.6,1.4,1.6,2.2,1.4338842722194525,1.2040218312894648
1,1,0.6,1.4,2.0,1.4,1.4338842722194525,1.1494689787438808
1,0,0.8,2.2,1.4,1.2,1.6237252050534414,1.017160173127816
2,0,1.4,1.2,0.8,1.0,1.5379473220615085,0.9000806780605921
1,2,1.0,2.0,0.8,1.6,1.6215584983335367,0.9772085397620984
1,0,0.8,0.8,0.8,1.2,1.3617671466523178,0.9250887021981548
1,1,0.8,1.4,1.6,0.2,1.4684185361454585,0.91540858092287
0,2,2.0,1.6,1.0,1.8,1.7369210083022089,1.036631771146972
2,2,0.0,0.8,1.2,0.8,1.2381116917732509,0.9329323381264233
2,1,1.6,0.6,0.8,1.2,1.4605963514918463,0.9250887021981548
2,0,2.0,0.8,2.8,1.2,1.5707873453423902,1.2692191329424733
0,2,1.2,0.8,1.8,1.8,1.4281517822917658,1.1764292349298526
2,2,1.4,2.0,0.4,1.4,1.700607673770434,0.8925132427212249
1,1,2.2,0.6,1.4,0.4,1.5686912791569898,0.911552305997618
1,1,0.8,0.4,1.0,1.6,1.2950052088722623,1.0086083910181172
1,1,1.0,0.6,0.8,1.0,1.3599499980249428,0.9000806780605921
0,0,0.6,1.4,1.6,0.4,1.4338842722194525,0.9408424786227716
0,2,0.8,1.2,0.4,1.6,1.4319708901530077,0.91731101170029
2,4,0.2,0.8,1.2,1.2,1.2679308876190833,0.9854940890220514
2,1,1.0,1.8,0.8,1.6,1.5813097622623815,0.9772085397620984
1,2,1.6,2.0,0.8,1.6,1.7415658147992594,0.9772085397620984
1,1,1.8,1.8,1.6,1.0,1.7392418610031752,1.0214632166775823
2,3,2.2,1.4,1.4,0.8,1.7346032525582447,0.9629094980233589
2,2,1.0,1.4,2.2,0.6,1.5037845376168277,1.063224132867697
3,1,1.6,2.0,1.4,0.6,1.7415658147992594,0.936879060172764
0,0,2.0,1.8,0.4,1.2,1.7811304838319,0.868385834545089
1,0,1.0,1.2,1.8,0.8,1.4664590713912027,1.0257844640307225
1,2,1.4,1.4,0.8,1.4,1.57709236330152,0.9507915543511488
0,0,0.8,0.4,0.4,1.2,1.2950052088722623,0.868385834545089
0,1,1.2,1.0,1.0,2.0,1.4645022213561352,1.0654337585537748
3,0,1.0,1.6,0.6,2.2,1.542060040878017,1.0279162814246603
3,2,1.4,1.4,1.4,1.4,1.57709236330152,1.0454211577055068
3,1,1.6,0.4,2.2,1.2,1.424342860101864,1.1543317478586315
1,0,1.2,1.2,0.8,1.4,1.5017778803001816,0.9507915543511488
2,2,0.6,1.6,0.0,0.8,1.4703806191126587,0.7716817106634731
0,0,2.2,0.8,1.2,0.8,1.6086188397012193,0.9329323381264233
1,1,2.2,1.8,1.8,1.0,1.8240279696381265,1.054285067656268
0,2,0.2,1.0,1.4,0.4,1.300203258833205,0.911552305997618
2,1,1.4,1.6,1.8,1.8,1.617233754827202,1.1764292349298526
3,1,1.0,0.8,1.0,1.4,1.3945645117949474,0.9813425699914471
2,1,1.2,1.0,1.0,1.6,1.4645022213561352,1.0086083910181172
2,0,1.8,0.8,1.2,1.0,1.5338455719852668,0.9588531194511033
5,0,1.8,2.6,1.0,1.8,1.923192044965554,1.036631771146972
2,2,1.0,1.0,2.8,1.0,1.4300600613127912,1.2349081932054937
0,2,1.0,0.6,0.2,0.8,1.3599499980249428,0.7964775346313256
0,3,0.6,1.0,1.0,1.2,1.3635867233315615,0.9548138288888375
5,1,1.6,0.8,1.4,0.8,1.4977725951732745,0.9629094980233589
0,0,1.0,2.0,1.6,1.4,1.6215584983335367,1.079012829816599
1,1,0.8,1.2,2.0,2.8,1.4319708901530077,1.3925500813377942
2,1,1.6,0.8,1.4,1.6,1.4977725951732745,1.0744673512113494
2,0,0.4,1.2,1.6,1.4,1.3654087313070071,1.079012829816599
1,1,0.8,1.0,1.4,2.8,1.396427911914124,1.2664990052936689
1,1,1.4,1.0,2.0,0.8,1.4997739006767061,1.0587451661538752
2,2,1.2,1.2,0.8,1.4,1.5017778803001816,0.9507915543511488
2,0,1.4,1.6,1.4,0.8,1.617233754827202,0.9629094980233589
2,1,1.4,1.2,2.6,1.8,1.5379473220615085,1.3350794209850811
0,0,2.0,0.6,2.4,1.8,1.531798801079837,1.29351592061445
1,0,1.2,0.6,0.4,1.2,1.3927035982058482,0.868385834545089
1,2,0.8,0.8,0.8,1.2,1.3617671466523178,0.9250887021981548
2,2,0.6,1.2,0.8,1.6,1.3982938018858497,0.9772085397620984
3,0,1.4,1.6,1.4,1.6,1.617233754827202,1.0744673512113494
0,1,1.0,1.6,0.8,1.4,1.542060040878017,0.9507915543511488
0,1,2.0,2.2,0.8,0.4,1.8729538384601783,0.8290402652592918
1,1,1.2,1.2,1.0,1.0,1.5017778803001816,0.9290022421480278
2,0,1.0,1.6,1.8,1.8,1.542060040878017,1.1764292349298526
1,0,2.4,1.2,1.0,1.6,1.732288589638688,1.0086083910181172
1,0,1.8,0.6,1.6,1.0,1.4957739602215283,1.0214632166775823
3,1,1.2,1.0,1.2,1.6,1.4645022213561352,1.0410171882859462
3,4,0.4,1.6,1.4,0.6,1.4358002109237153,0.936879060172764
2,1,1.0,1.6,1.8,1.0,1.542060040878017,1.054285067656268
2,1,1.4,1.2,1.4,0.8,1.5379473220615085,0.9629094980233589
0,0,0.8,0.8,1.0,1.2,1.3617671466523178,0.9548138288888375
0,3,1.4,1.4,0.8,1.6,1.57709236330152,0.9772085397620984
1,1,1.2,1.0,1.2,1.6,1.4645022213561352,1.0410171882859462
2,2,2.2,1.0,1.2,1.4,1.649562667826072,1.0128752566955892
2,0,1.4,0.6,1.6,1.6,1.42624604968744,1.1089923411543336
2,1,1.6,1.6,0.8,1.2,1.6561838837890046,0.9250887021981548
0,2,1.0,1.4,1.6,1.4,1.5037845376168277,1.079012829816599
1,0,1.6,1.4,0.8,0.6,1.6150757103296878,0.8520744881572753
3,2,1.4,1.8,2.0,0.6,1.6583968565273248,1.0301239921974858
2,1,0.6,1.2,1.8,0.8,1.3982938018858497,1.0257844640307225
1,1,0.8,0.6,2.0,0.6,1.3279666969415571,1.0301239921974858
1,0,1.2,1.2,1.2,1.4,1.5017778803001816,1.0128752566955892
1,3,0.6,1.8,1.0,1.6,1.5078058996460166,1.0086083910181172
1,1,2.2,0.8,1.0,2.4,1.6086188397012193,1.125460688186594
2,2,1.0,0.6,1.2,1.0,1.3599499980249428,0.9588531194511033
0,2,1.6,1.2,0.8,0.6,1.574987883669843,0.8520744881572753
1,0,0.8,1.0,2.0,1.8,1.396427911914124,1.2142304835753284
0,2,1.2,0.6,0.6,1.2,1.3927035982058482,0.8962889738731465
1,0,1.6,1.2,1.8,1.0,1.574987883669843,1.054285067656268
3,2,0.6,2.0,1.2,1.0,1.5461837577669695,0.9588531194511033
1,1,1.0,1.2,2.2,1.0,1.4664590713912027,1.1231265713770577
5,3,1.6,1.6,1.0,1.4,1.6561838837890046,0.9813425699914471
1,2,1.2,1.0,1.0,1.0,1.4645022213561352,0.9290022421480278
2,3,1.4,1.6,2.2,1.2,1.617233754827202,1.1543317478586315
4,1,1.2,1.0,1.2,1.2,1.4645022213561352,0.9854940890220514
0,1,0.8,1.0,1.0,0.4,1.396427911914124,0.8556791452477224
0,0,1.0,0.8,1.0,2.4,1.3945645117949474,1.125460688186594
0,1,1.4,1.4,1.4,2.6,1.57709236330152,1.2322615990651375
1,0,1.2,2.2,2.2,0.8,1.7028800050359831,1.0927649678467195
0,0,1.6,1.2,1.4,1.6,1.574987883669843,1.0744673512113494
3,0,1.4,1.8,0.8,1.4,1.6583968565273248,0.9507915543511488
3,2,1.6,1.2,0.4,0.8,1.574987883669843,0.822070102746083
2,1,0.8,0.8,1.6,1.0,1.3617671466523178,1.0214632166775823
0,3,0.8,1.0,1.6,1.8,1.396427911914124,1.1398048093163187
2,0,1.4,1.8,0.8,1.0,1.6583968565273248,0.9000806780605921
2,1,1.0,1.0,1.0,2.0,1.4300600613127912,1.0654337585537748
1,0,2.4,1.0,1.6,2.0,1.6892914197462083,1.1714733773439212
1,3,1.2,1.8,1.2,1.8,1.6193946828774957,1.0699410210121056
0,0,1.6,1.0,1.0,1.2,1.5358950777610574,0.9548138288888375
1,1,1.8,0.4,0.6,2.0,1.4586473246983984,1.00012850808338
2,1,0.8,1.4,1.0,0.6,1.4684185361454585,0.8794535081909113
2,2,1.8,0.8,1.4,1.0,1.5338455719852668,0.9896631708393812
0,1,0.8,1.6,2.4,2.2,1.5057938762045455,1.3663930831055764
3,2,1.8,1.6,1.4,1.6,1.6960721038224367,1.0744673512113494
2,3,1.0,1.8,1.6,1.6,1.5813097622623815,1.1089923411543336
0,0,0.6,2.2,0.6,0.6,1.5855384392272514,0.8255478278345513
3,0,0.4,1.4,2.4,1.8,1.4001621850370347,1.29351592061445
1,1,1.2,0.8,1.4,0.8,1.4281517822917658,0.9629094980233589
2,0,1.0,2.0,1.2,1.4,1.6215584983335367,1.0128752566955892
1,0,1.2,1.2,2.0,1.6,1.5017778803001816,1.181406058015203
1,1,1.6,1.2,1.2,1.0,1.574987883669843,0.9588531194511033
4,1,2.0,1.0,1.2,0.6,1.6107682566068247,0.907712276120325
2,1,0.6,0.6,1.0,0.8,1.2967355790631983,0.9038884228566629
1,2,1.4,1.6,1.4,1.4,1.617233754827202,1.0454211577055068
1,1,1.4,2.0,1.2,2.2,1.700607673770434,1.1302218914687918
1,0,0.8,0.8,2.6,2.2,1.3617671466523178,1.4102982863667073
2,0,0.6,1.0,1.4,0.4,1.3635867233315615,0.911552305997618
5,3,1.4,1.4,1.4,1.0,1.57709236330152,0.9896631708393812
3,0,0.8,0.8,1.4,0.8,1.3617671466523178,0.9629094980233589
1,1,1.0,2.0,2.0,1.0,1.6215584983335367,1.0881615566131775
2,0,1.4,1.2,1.4,0.6,1.5379473220615085,0.936879060172764
1,0,2.2,1.6,2.2,0.6,1.7787537347512459,1.063224132867697
0,2,1.4,0.4,1.0,1.6,1.390845167828789,1.0086083910181172
2,1,0.8,2.2,1.2,1.2,1.6237252050534414,0.9854940890220514
1,1,1.4,1.8,0.8,1.6,1.6583968565273248,0.9772085397620984
1,1,1.2,1.6,2.0,1.2,1.579199654913255,1.1183952580320164
2,3,2.0,0.6,1.4,2.0,1.531798801079837,1.1350032367754355
2,0,1.4,0.8,1.0,1.2,1.4625479825511625,0.9548138288888375
3,0,0.8,1.8,1.2,1.4,1.544120522727115,1.0128752566955892
1,2,1.0,0.4,2.2,1.4,1.3261946517967764,1.1864039352934341
1,1,1.0,2.4,1.2,1.0,1.705155372562899,0.9588531194511033
1,0,1.6,0.4,1.4,1.0,1.424342860101864,0.9896631708393812
1,1,1.8,0.4,1.0,0.8,1.4586473246983984,0.9038884228566629
2,2,1.2,1.0,1.8,2.2,1.4645022213561352,1.242709690505976
1,1,1.2,1.8,1.0,1.2,1.6193946828774957,0.9548138288888375
2,1,0.8,1.8,0.8,1.2,1.544120522727115,0.9250887021981548
0,1,1.2,1.4,1.8,1.2,1.540002308545804,1.0835775378341967
1,1,1.8,1.4,1.6,1.6,1.6539738640521455,1.1089923411543336
0,0,1.0,2.2,1.0,2.0,1.6628316767966795,1.0654337585537748
1,1,2.0,1.4,1.2,1.0,1.6938088570529968,0.9588531194511033
0,0,2.0,1.0,1.8,0.6,1.6107682566068247,0.99805432034238
0,1,1.8,1.6,2.0,1.4,1.6960721038224367,1.1494689787438808
0,3,1.0,1.2,0.8,0.4,1.4664590713912027,0.8290402652592918
2,0,1.2,1.0,0.8,0.4,1.4645022213561352,0.8290402652592918
2,2,1.2,0.8,1.8,1.2,1.4281517822917658,1.0835775378341967
2,1,1.2,1.8,0.6,1.8,1.6193946828774957,0.9730919246602086
2,3,0.8,1.2,1.0,1.4,1.4319708901530077,0.9813425699914471
3,1,1.2,1.8,1.2,1.4,1.6193946828774957,1.0128752566955892
3,1,0.8,1.6,1.8,1.4,1.5057938762045455,1.113683875945428
3,1,1.2,0.6,1.4,0.8,1.3927035982058482,0.9629094980233589
1,1,1.4,1.6,1.4,1.2,1.617233754827202,1.017160173127816
1,1,1.4,1.4,1.6,1.0,1.57709236330152,1.0214632166775823
0,0,1.0,0.2,1.4,1.4,1.2932771476956282,1.0454211577055068
2,0,0.8,1.0,1.0,2.2,1.396427911914124,1.0950359862210743
1,1,1.0,1.4,1.6,1.4,1.5037845376168277,1.079012829816599
3,0,1.0,1.4,0.8,2.2,1.5037845376168277,1.0609454835110768
1,1,0.6,1.0,2.0,1.8,1.3635867233315615,1.2142304835753284
3,3,1.8,1.2,1.0,1.2,1.612920545537126,0.9548138288888375
0,1,0.8,1.0,1.0,1.4,1.396427911914124,0.9813425699914471
5,1,0.8,1.4,1.2,1.0,1.4684185361454585,0.9588531194511033
1,0,1.4,1.2,1.4,0.2,1.5379473220615085,0.8869102127401042
0,0,1.4,1.4,1.0,1.8,1.57709236330152,1.036631771146972
0,0,1.6,1.4,0.4,1.4,1.6150757103296878,0.8925132427212249
1,3,1.2,1.6,2.2,1.2,1.579199654913255,1.1543317478586315
2,1,1.6,1.6,1.2,0.8,1.6561838837890046,0.9329323381264233
0,0,1.0,1.0,0.8,1.4,1.4300600613127912,0.9507915543511488
0,1,1.8,1.2,1.0,2.2,1.612920545537126,1.0950359862210743
2,3,1.2,1.0,1.4,1.2,1.4645022213561352,1.017160173127816
0,1,1.6,1.0,2.0,0.8,1.5358950777610574,1.0587451661538752
0,2,1.2,1.0,1.8,1.4,1.4645022213561352,1.113683875945428
2,0,0.4,2.0,1.4,0.6,1.50982061152871,0.936879060172764
2,1,0.8,1.6,1.2,1.0,1.5057938762045455,0.9588531194511033
1,1,1.4,0.2,1.2,1.6,1.3563229719701058,1.0410171882859462
2,0,1.6,1.8,2.4,0.8,1.6983383747146503,1.12787790029871
2,0,0.6,1.2,0.8,1.2,1.3982938018858497,0.9250887021981548
3,3,1.2,1.0,1.0,1.8,1.4645022213561352,1.036631771146972
2,1,0.4,1.0,1.0,0.8,1.3315178937503573,0.9038884228566629
2,1,1.2,0.8,0.4,1.8,1.4281517822917658,0.942797766922813
1,0,2.0,1.6,1.0,0.8,1.7369210083022089,0.9038884228566629
0,0,1.6,0.6,1.2,1.2,1.4605963514918463,0.9854940890220514
1,4,0.2,0.8,1.6,1.6,1.2679308876190833,1.1089923411543336
4,2,1.2,1.2,0.4,1.6,1.5017778803001816,0.91731101170029
0,1,1.0,1.6,1.6,2.2,1.542060040878017,1.2040218312894648
0,0,0.6,1.8,1.8,1.0,1.5078058996460166,1.054285067656268
0,0,1.8,0.8,0.8,1.8,1.5338455719852668,1.0043595000543022
0,2,1.0,0.4,0.8,1.2,1.3261946517967764,0.9250887021981548
4,0,1.0,1.0,1.0,0.4,1.4300600613127912,0.8556791452477224
5,3,2.0,1.2,1.2,1.0,1.6517667933762483,0.9588531194511033
0,1,0.2,0.8,0.8,2.0,1.2679308876190833,1.032264828134745
2,0,1.2,0.6,2.2,1.0,1.3927035982058482,1.1231265713770577
1,0,1.6,0.2,1.6,1.6,1.3889892173501595,1.1089923411543336
1,3,0.8,1.4,2.6,1.8,1.4684185361454585,1.3350794209850811
2,1,1.8,1.6,0.8,1.8,1.6960721038224367,1.0043595000543022
2,2,0.8,1.4,0.8,0.2,1.4684185361454585,0.8066287290300073
2,1,0.8,2.2,0.8,1.6,1.6237252050534414,0.9772085397620984
2,1,2.2,0.2,1.0,1.0,1.491784687723459,0.9290022421480278
0,3,0.2,2.0,1.6,2.2,1.4743126536842641,1.2040218312894648
1,2,0.8,1.2,1.6,0.4,1.4319708901530077,0.9408424786227716
3,1,1.4,1.0,0.4,1.4,1.4997739006767061,0.8925132427212249
1,0,1.2,0.8,1.4,0.6,1.4281517822917658,0.936879060172764
1,0,0.8,1.8,1.0,1.2,1.544120522727115,0.9548138288888375
1,3,0.4,1.2,1.4,1.8,1.3654087313070071,1.1043205700494807
1,1,1.0,0.6,1.2,2.2,1.3599499980249428,1.1302218914687918
0,0,1.2,2.2,0.2,0.4,1.7028800050359831,0.7539970629211408
3,2,1.6,1.8,1.8,1.0,1.6983383747146503,1.054285067656268
0,0,2.0,0.8,2.2,2.0,1.5707873453423902,1.2880668204923484
1,0,3.2,1.4,0.6,1.6,1.9537947619226892,0.9467862241558722
1,2,1.8,1.4,1.8,0.8,1.6539738640521455,1.0257844640307225
2,0,0.6,0.6,0.8,1.4,1.2967355790631983,0.9507915543511488
1,2,1.4,0.4,1.2,0.8,1.390845167828789,0.9329323381264233
0,2,0.2,1.2,1.6,2.0,1.333297051746216,1.1714733773439212
2,2,1.0,1.2,1.4,1.6,1.4664590713912027,1.0744673512113494
1,0,1.6,0.4,1.2,1.0,1.424342860101864,0.9588531194511033
2,0,2.0,1.8,1.8,2.2,1.7811304838319,1.242709690505976
1,1,2.0,1.2,1.0,0.6,1.6517667933762483,0.8794535081909113
1,2,1.2,1.0,3.2,0.8,1.4645022213561352,1.2799805796754604
1,0,0.8,1.8,0.4,1.0,1.544120522727115,0.8449106652349255
2,1,0.4,0.6,1.6,1.4,1.266238954546893,1.079012829816599
2,2,1.6,2.2,0.6,1.2,1.7858935135861915,0.8962889738731465
3,0,1.0,1.2,0.8,0.8,1.4664590713912027,0.8757486985766706
1,0,2.6,0.6,1.8,1.0,1.6451632363881654,1.054285067656268
1,1,0.4,1.6,0.8,1.8,1.4358002109237153,1.0043595000543022
1,2,1.0,1.2,1.2,0.6,1.4664590713912027,0.907712276120325
0,1,1.4,0.8,1.6,0.8,1.4625479825511625,0.9938498897418983
0,2,1.4,0.8,0.6,1.6,1.4625479825511625,0.9467862241558722
2,2,0.8,2.0,1.4,1.6,1.583422689111253,1.0744673512113494
0,1,1.6,1.0,1.4,1.2,1.5358950777610574,1.017160173127816
1,2,1.4,0.8,1.2,1.0,1.4625479825511625,0.9588531194511033
2,1,1.0,1.6,2.2,1.4,1.542060040878017,1.1864039352934341
2,1,0.8,2.0,0.2,1.6,1.583422689111253,0.8887534173163862
1,1,1.2,1.4,1.2,1.0,1.540002308545804,0.9588531194511033
2,0,0.6,0.8,1.0,1.6,1.3297411098714822,1.0086083910181172
1,0,1.0,0.6,1.4,0.8,1.3599499980249428,0.9629094980233589
1,2,1.2,1.4,1.2,1.8,1.540002308545804,1.0699410210121056
3,0,2.4,0.6,1.6,1.0,1.6064722909878666,1.0214632166775823
2,2,1.0,0.8,1.0,1.6,1.3945645117949474,1.0086083910181172
1,2,1.2,1.2,1.2,1.2,1.5017778803001816,0.9854940890220514
2,0,1.4,1.0,1.6,2.4,1.4997739006767061,1.2374746180817755
2,4,1.0,0.8,1.4,1.6,1.3945645117949474,1.0744673512113494
3,0,2.2,1.6,0.2,1.6,1.7787537347512459,0.8887534173163862
1,1,1.6,2.0,1.4,1.0,1.7415658147992594,0.9896631708393812
0,0,0.2,0.4,2.0,1.2,1.2057693622535077,1.1183952580320164
0,1,1.4,1.2,2.0,1.4,1.5379473220615085,1.1494689787438808
0,0,0.2,1.6,1.4,2.0,1.4020330646990353,1.1350032367754355
0,0,1.6,1.2,1.2,1.4,1.574987883669843,1.0128752566955892
1,0,1.4,0.8,1.0,1.2,1.4625479825511625,0.9548138288888375
1,0,1.4,1.4,1.0,1.0,1.57709236330152,0.9290022421480278
1,2,1.6,1.6,1.4,1.2,1.6561838837890046,1.017160173127816
2,1,1.4,1.2,0.8,0.8,1.5379473220615085,0.8757486985766706
2,1,1.2,1.6,1.2,1.2,1.579199654913255,0.9854940890220514
1,1,1.4,1.4,0.2,1.4,1.57709236330152,0.8647276489119325
1,1,1.0,0.6,1.4,1.8,1.3599499980249428,1.1043205700494807
3,0,0.4,1.6,1.4,1.6,1.4358002109237153,1.0744673512113494
1,2,1.2,0.8,1.4,1.2,1.4281517822917658,1.017160173127816
0,1,1.2,1.2,0.8,1.4,1.5017778803001816,0.9507915543511488
0,1,0.8,0.8,1.2,0.6,1.3617671466523178,0.907712276120325
3,5,1.2,1.0,1.4,0.8,1.4645022213561352,0.9629094980233589
0,0,1.6,1.6,0.4,1.2,1.6561838837890046,0.868385834545089
1,2,0.8,0.2,1.4,1.4,1.2628618585606721,1.0454211577055068
3,1,1.4,1.4,1.2,0.6,1.57709236330152,0.907712276120325
4,0,1.8,1.0,0.2,1.0,1.5728862122659037,0.8186070280163017
4,1,1.0,1.6,1.0,1.4,1.542060040878017,0.9813425699914471
1,2,0.8,1.2,1.0,0.6,1.4319708901530077,0.8794535081909113
0,2,1.0,1.4,1.8,2.2,1.5037845376168277,1.242709690505976
2,1,2.2,1.4,1.4,1.4,1.7346032525582447,1.0454211577055068
1,0,0.8,1.8,1.8,0.4,1.544120522727115,0.9710738086634312
3,0,1.2,0.4,0.8,1.6,1.3581352742094321,0.9772085397620984
1,1,1.6,1.4,0.8,1.0,1.6150757103296878,0.9000806780605921
2,0,0.2,1.0,1.6,1.8,1.300203258833205,1.1398048093163187
4,0,1.6,0.4,2.2,0.4,1.424342860101864,1.0344818785139096
4,0,1.4,0.8,1.0,0.8,1.4625479825511625,0.9038884228566629
3,1,0.4,1.4,0.8,1.6,1.4001621850370347,0.9772085397620984
0,1,0.8,0.4,0.6,1.6,1.2950052088722623,0.9467862241558722
0,0,2.0,1.6,0.6,0.8,1.7369210083022089,0.8484850161426967
1,0,0.6,1.0,1.6,1.6,1.3635867233315615,1.1089923411543336
1,1,1.2,1.4,0.8,1.0,1.540002308545804,0.9000806780605921
3,0,1.8,1.2,1.6,1.2,1.612920545537126,1.0498437578901176
3,2,0.6,1.2,2.2,1.0,1.3982938018858497,1.1231265713770577
1,1,1.4,2.0,0.8,1.4,1.700607673770434,0.9507915543511488
1,1,1.8,1.4,1.0,1.2,1.6539738640521455,0.9548138288888375
1,4,1.2,0.2,2.0,1.0,1.3244249712775562,1.0881615566131775
2,1,1.6,2.0,1.0,1.8,1.7415658147992594,1.036631771146972
0,0,0.4,1.8,2.0,1.2,1.4723453237912276,1.1183952580320164
1,2,0.8,2.0,1.0,0.2,1.583422689111253,0.8325474772600828
0,2,2.6,1.4,0.8,0.4,1.8191632341844428,0.8290402652592918
1,0,0.8,1.6,1.4,2.0,1.5057938762045455,1.1350032367754355
2,0,0.6,0.6,2.0,1.6,1.2967355790631983,1.181406058015203
1,0,1.2,1.0,1.2,1.2,1.4645022213561352,0.9854940890220514
1,3,1.4,1.6,0.4,1.2,1.617233754827202,0.868385834545089
2,0,1.0,1.6,2.2,0.8,1.542060040878017,1.0927649678467195
1,2,2.2,1.4,1.2,0.8,1.7346032525582447,0.9329323381264233
2,1,1.8,1.6,0.6,1.2,1.6960721038224367,0.8962889738731465
1,1,0.8,0.4,0.8,1.0,1.2950052088722623,0.9000806780605921
2,1,1.8,1.6,0.6,1.8,1.6960721038224367,0.9730919246602086
1,0,1.6,0.8,2.0,0.8,1.4977725951732745,1.0587451661538752
0,0,1.0,0.8,0.4,1.4,1.3945645117949474,0.8925132427212249
2,1,1.0,1.4,1.0,1.6,1.5037845376168277,1.0086083910181172
1,0,1.2,1.2,1.8,1.4,1.5017778803001816,1.113683875945428
2,1,1.0,0.6,1.8,1.2,1.3599499980249428,1.0835775378341967
4,1,0.8,1.8,1.6,1.6,1.544120522727115,1.1089923411543336
3,2,1.2,0.8,1.2,1.8,1.4281517822917658,1.0699410210121056
3,1,1.2,0.8,1.0,1.2,1.4281517822917658,0.9548138288888375
1,3,1.6,1.4,1.6,1.8,1.6150757103296878,1.1398048093163187
1,0,1.0,0.8,0.4,0.6,1.3945645117949474,0.799846991682903
1,0,1.2,0.6,1.6,1.4,1.3927035982058482,1.079012829816599
2,1,2.0,1.2,0.8,1.0,1.6517667933762483,0.9000806780605921
0,0,1.2,1.6,1.6,1.6,1.579199654913255,1.1089923411543336
1,0,1.0,1.8,0.6,1.8,1.5813097622623815,0.9730919246602086
3,0,1.0,2.4,1.6,1.2,1.705155372562899,1.0498437578901176
1,0,2.0,1.0,0.8,1.0,1.6107682566068247,0.9000806780605921
1,0,2.2,1.0,1.2,2.0,1.649562667826072,1.0996684793738303
0,2,1.4,1.4,1.6,1.0,1.57709236330152,1.0214632166775823
1,1,0.4,1.4,1.0,1.0,1.4001621850370347,0.9290022421480278
1,5,1.0,1.0,1.0,3.0,1.4300600613127912,1.2219013500347913
1,0,1.0,1.0,1.6,0.6,1.4300600613127912,0.9669830368955475
1,0,0.4,2.2,1.6,0.2,1.5482497496763605,0.91540858092287
1,1,1.4,1.4,1.4,1.6,1.57709236330152,1.0744673512113494
0,1,1.0,1.0,1.6,1.6,1.4300600613127912,1.1089923411543336
2,2,1.4,0.6,1.0,1.2,1.42624604968744,0.9548138288888375
2,1,0.6,0.8,1.8,1.4,1.3297411098714822,1.113683875945428
3,0,1.8,0.4,0.8,1.0,1.4586473246983984,0.9000806780605921
2,2,1.2,1.4,1.4,1.0,1.540002308545804,0.9896631708393812
1,0,1.4,0.6,0.4,1.2,1.42624604968744,0.868385834545089
5,3,1.2,1.6,1.4,1.2,1.579199654913255,1.017160173127816
2,1,1.2,1.6,1.2,0.8,1.579199654913255,0.9329323381264233
